molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class
CHEMBL5827003,N#CC[C@@]1(n2nc(Nc3ccc(C4(C(F)(F)F)CC4)cc3)c3c(=O)[nH]ccc32)CCCOC1,3.0,active
CHEMBL5862891,CN(C)c1ccc2cc(Nc3nn([C@]4(CC#N)CCCOC4)c4cc[nH]c(=O)c34)ccc2n1,2.3,active
CHEMBL5863096,Cc1ccc2cc(Nc3nn([C@]4(CC#N)CCCOC4)c4cc[nH]c(=O)c34)ccc2n1,2.94,active
CHEMBL5995494,CC(C)(C)OC(=O)[C@@H]1CC[C@@](CC#N)(n2nc(Nc3ccc4nc(N5CCOCC5)ccc4c3)c3c(=O)[nH]ccc32)CO1,0.76,active
CHEMBL5995686,C[C@H]1CN(c2ccc3cc(Nc4nn([C@]5(CC#N)CC[C@@H](C(=O)OC(C)(C)C)OC5)c5cc[nH]c(=O)c45)ccc3n2)CCO1,1.06,active
CHEMBL5806708,CC(C)(C)OC(=O)[C@@H]1CC[C@@](CC#N)(n2nc(Nc3ccc4nc(N5CC6CCC(C5)O6)ccc4c3)c3c(=O)[nH]ccc32)CO1,1.39,active
CHEMBL5955612,CC(C)S(=N)(=O)c1ccc(Nc2nn([C@]3(CC#N)CC[C@@H](C(=O)OC(C)(C)C)OC3)c3cc[nH]c(=O)c23)cc1,0.16,active
CHEMBL5955612,CC(C)S(=N)(=O)c1ccc(Nc2nn([C@]3(CC#N)CC[C@@H](C(=O)OC(C)(C)C)OC3)c3cc[nH]c(=O)c23)cc1,0.21,active
CHEMBL6038932,CC(C)S(=N)(=O)c1ccc(Nc2nn([C@]3(CC#N)CCCOC3)c3cc[nH]c(=O)c23)cc1,0.6,active
CHEMBL6038932,CC(C)S(=N)(=O)c1ccc(Nc2nn([C@]3(CC#N)CCCOC3)c3cc[nH]c(=O)c23)cc1,0.4,active
CHEMBL5873154,CN(C)S(=O)(=O)c1ccc(Nc2nn([C@@]3(CC#N)CCCC[C@H]3F)c3cc[nH]c(=O)c23)cc1,0.99,active
CHEMBL5865632,CC(C)(C)OC(=O)[C@@H]1CC[C@@](CC#N)(n2nc(Nc3ccc(S(=O)(=O)C(C)(C)C)cc3)c3c(=O)[nH]ccc32)CO1,0.21,active
CHEMBL6065712,CC(C)(C)OC(=O)[C@@H]1CC[C@@](CC#N)(n2nc(Nc3ccc(S(=O)(=O)C4CC4)cc3)c3c(=O)[nH]ccc32)CO1,0.25,active
CHEMBL5938126,CC(C)S(=O)(=O)c1ccc(Nc2nn([C@]3(CC#N)CC[C@@H](C(=O)OC(C)(C)C)OC3)c3cc[nH]c(=O)c23)cc1,0.28,active
CHEMBL5807569,CN(C)C(=O)c1ccc2cc(Nc3nn([C@]4(CC#N)CC[C@@H](C(=O)OC(C)(C)C)OC4)c4cc[nH]c(=O)c34)ccc2n1,0.48,active
CHEMBL6064342,N#CC[C@@]1(n2nc(Nc3ccc(C#N)cc3)c3c(=O)[nH]ccc32)CCOC1,16.7,active
CHEMBL5827530,N#CC[C@]1(n2nc(Nc3ccc(C#N)cc3)c3c(=O)[nH]ccc32)CCOC1,79.9,active
CHEMBL5910467,N#CC[C@@]1(n2nc(Nc3ccc(Cl)cc3)c3c(=O)[nH]ccc32)CCOC1,23.4,active
CHEMBL5850197,N#CC[C@]1(n2nc(Nc3ccc(Cl)cc3)c3c(=O)[nH]ccc32)CCOC1,130.0,active
CHEMBL5770273,N#CC[C@@]1(n2nc(Nc3cc(F)c4nccc(Cl)c4c3)c3c(=O)[nH]ccc32)CCOC1,100.0,active
CHEMBL5851758,N#CC[C@]1(n2nc(Nc3cc(F)c4nccc(Cl)c4c3)c3c(=O)[nH]ccc32)CCOC1,348.0,active
CHEMBL5833104,N#CC[C@@]1(n2nc(Nc3ccc4nccc(F)c4c3)c3c(=O)[nH]ccc32)CCOC1,42.3,active
CHEMBL5914522,N#CC[C@]1(n2nc(Nc3ccc4nccc(F)c4c3)c3c(=O)[nH]ccc32)CCOC1,172.0,active
CHEMBL6024690,CC(C)(C)N1Cc2cc(Nc3nn([C@@]4(CC#N)CCOC4)c4cc[nH]c(=O)c34)ccc2S1(=O)=O,2.24,active
CHEMBL5981633,CC(C)(C)N1Cc2cc(Nc3nn([C@]4(CC#N)CCOC4)c4cc[nH]c(=O)c34)ccc2S1(=O)=O,9.56,active
CHEMBL6022626,CC(C)(C)S(=O)(=O)c1ccc(Nc2nn([C@@]3(CC#N)CCOC3)c3cc[nH]c(=O)c23)cc1,2.43,active
CHEMBL5801463,CC(C)(C)S(=O)(=O)c1ccc(Nc2nn([C@]3(CC#N)CCOC3)c3cc[nH]c(=O)c23)cc1,12.1,active
CHEMBL5948470,CC(C)(C)N1Cc2cc(Nc3nn(C4(CC#N)CCOCC4)c4cc[nH]c(=O)c34)ccc2S1(=O)=O,0.78,active
CHEMBL6053024,CC(C)(C)S(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCOCC3)c3cc[nH]c(=O)c23)cc1,0.84,active
CHEMBL5902310,CN(C(C)(C)C)S(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCOCC3)c3cc[nH]c(=O)c23)cc1,1.4,active
CHEMBL5876924,CN(C)S(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCOCC3)c3cc[nH]c(=O)c23)cc1,1.4,active
CHEMBL5796805,CC(C)(C)N1Cc2cc(Nc3nn([C@@]4(CC#N)CCOC[C@H]4F)c4cc[nH]c(=O)c34)ccc2S1(=O)=O,3.32,active
CHEMBL5909560,CC(C)(C)N1Cc2cc(Nc3nn([C@]4(CC#N)CCOC[C@@H]4F)c4cc[nH]c(=O)c34)ccc2S1(=O)=O,0.06,active
CHEMBL5954893,Cc1cc(Nc2nn([C@@]3(CC#N)CCOC[C@H]3F)c3cc[nH]c(=O)c23)ccc1C(=O)N1CCOCC1,3.17,active
CHEMBL6028987,Cc1cc(Nc2nn([C@]3(CC#N)CCOC[C@@H]3F)c3cc[nH]c(=O)c23)ccc1C(=O)N1CCOCC1,0.08,active
CHEMBL5871015,CC(C)(C)N1Cc2cc(Nc3nn([C@]4(CC#N)CCOC[C@@H]4F)c4cc[nH]c(=O)c34)ccc2C1=O,0.05,active
CHEMBL6032962,CC(C)(C)N1Cc2cc(Nc3nn([C@@]4(CC#N)CCOC[C@H]4F)c4cc[nH]c(=O)c34)ccc2C1=O,2.35,active
CHEMBL5958440,Cc1cc(Nc2nn([C@@]3(CC#N)CCOC[C@H]3F)c3cc[nH]c(=O)c23)ccc1C(=O)N1CCSCC1,2.74,active
CHEMBL5814180,Cc1cc(Nc2nn([C@]3(CC#N)CCOC[C@@H]3F)c3cc[nH]c(=O)c23)ccc1C(=O)N1CCSCC1,0.08,active
CHEMBL5898950,N#CC[C@]1(n2nc(Nc3ccc([C@]4(C(F)(F)F)CCCCN4)cc3)c3c(=O)[nH]ccc32)CCOC[C@H]1F,0.77,active
CHEMBL5984959,N#CC[C@]1(n2nc(Nc3ccc([C@@]4(C(F)(F)F)CCCCN4)cc3)c3c(=O)[nH]ccc32)CCOC[C@H]1F,0.79,active
CHEMBL5775498,N#CC[C@@]1(n2nc(Nc3ccc([C@]4(C(F)(F)F)CCCCN4)cc3)c3c(=O)[nH]ccc32)CCOC[C@@H]1F,0.04,active
CHEMBL6022146,N#CC[C@@]1(n2nc(Nc3ccc([C@@]4(C(F)(F)F)CCCCN4)cc3)c3c(=O)[nH]ccc32)CCOC[C@@H]1F,0.04,active
CHEMBL5961187,CC(C)(C)N[C@H](c1ccc(Nc2nn([C@@]3(CC#N)CCOC[C@H]3F)c3cc[nH]c(=O)c23)cc1)C(F)(F)F,4.02,active
CHEMBL5795198,CC(C)(C)N[C@@H](c1ccc(Nc2nn([C@@]3(CC#N)CCOC[C@H]3F)c3cc[nH]c(=O)c23)cc1)C(F)(F)F,4.78,active
CHEMBL5861939,CC(C)(C)N[C@H](c1ccc(Nc2nn([C@]3(CC#N)CCOC[C@@H]3F)c3cc[nH]c(=O)c23)cc1)C(F)(F)F,0.09,active
CHEMBL6031139,CC(C)(C)N[C@@H](c1ccc(Nc2nn([C@]3(CC#N)CCOC[C@@H]3F)c3cc[nH]c(=O)c23)cc1)C(F)(F)F,0.13,active
CHEMBL5847502,N#CC[C@]1(n2nc(Nc3ccc4c(c3)CN(C3CCNCC3)S4(=O)=O)c3c(=O)[nH]ccc32)CCOC[C@H]1F,3.27,active
CHEMBL5905963,N#CC[C@@]1(n2nc(Nc3ccc4c(c3)CN(C3CCNCC3)S4(=O)=O)c3c(=O)[nH]ccc32)CCOC[C@@H]1F,0.1,active
CHEMBL5863481,CC(C)NC(C)(C)c1ccc(Nc2nn([C@@]3(CC#N)CCN(C(=O)OC(C)(C)C)C[C@H]3F)c3cc[nH]c(=O)c23)cc1,0.14,active
CHEMBL5996408,CC(C)NC(C)(C)c1ccc(Nc2nn([C@]3(CC#N)CC[C@@H](C(=O)OC(C)(C)C)OC3)c3cc[nH]c(=O)c23)cc1,0.26,active
CHEMBL5796749,COC(c1ccc(Nc2nn([C@@]3(CC#N)CCN(C(=O)OC(C)(C)C)C[C@H]3F)c3cc[nH]c(=O)c23)cc1)C(F)(F)F,0.09,active
CHEMBL5895193,CC(C)NC(C)(C)c1ccc(Nc2nn(C3(CC#N)CCN(C(=O)OC(C)(C)C)CC3)c3cc[nH]c(=O)c23)cc1,0.4,active
CHEMBL6003909,N#CC[C@@]1(n2nc(Nc3ccc4c(c3)CN(C3CCN(CC(F)(F)F)CC3)S4(=O)=O)c3c(=O)[nH]ccc32)CCOC[C@@H]1F,0.05,active
CHEMBL5864561,N#CC[C@]1(n2nc(Nc3ccc4c(c3)CN(C3CCN(CC(F)(F)F)CC3)S4(=O)=O)c3c(=O)[nH]ccc32)CCOC[C@H]1F,2.65,active
CHEMBL5893738,Cc1cc(Nc2nn([C@@]3(CC#N)CCN(C(=O)OC(C)(C)C)C[C@H]3F)c3cc[nH]c(=O)c23)ccc1C(=O)N1CCSCC1,0.12,active
CHEMBL5774603,CC(C)(C)OC(=O)N1CCC(CC#N)(n2nc(Nc3ccc(C4(C(F)(F)F)CCN(Cc5ccccc5)C4)cc3)c3c(=O)[nH]ccc32)CC1,9.56,active
CHEMBL5774603,CC(C)(C)OC(=O)N1CCC(CC#N)(n2nc(Nc3ccc(C4(C(F)(F)F)CCN(Cc5ccccc5)C4)cc3)c3c(=O)[nH]ccc32)CC1,10.0,active
CHEMBL5884308,CC(C)(C)OC(=O)N1CCC(CC#N)(n2nc(Nc3ccc(C4(C(F)(F)F)CCNC4)cc3)c3c(=O)[nH]ccc32)CC1,0.49,active
CHEMBL5884308,CC(C)(C)OC(=O)N1CCC(CC#N)(n2nc(Nc3ccc(C4(C(F)(F)F)CCNC4)cc3)c3c(=O)[nH]ccc32)CC1,0.43,active
CHEMBL5776538,CC(C)(C)OC(=O)[C@@H]1CC[C@@](CC#N)(n2nc(Nc3ccc(C4(C(F)(F)F)CCNC4)cc3)c3c(=O)[nH]ccc32)CO1,0.24,active
CHEMBL5776538,CC(C)(C)OC(=O)[C@@H]1CC[C@@](CC#N)(n2nc(Nc3ccc(C4(C(F)(F)F)CCNC4)cc3)c3c(=O)[nH]ccc32)CO1,0.21,active
CHEMBL5781092,CC(C)(C)OC(=O)[C@@H]1CC[C@@](CC#N)(n2nc(Nc3ccc(C4(C(F)(F)F)CCCCN4)cc3)c3c(=O)[nH]ccc32)CO1,0.33,active
CHEMBL5781092,CC(C)(C)OC(=O)[C@@H]1CC[C@@](CC#N)(n2nc(Nc3ccc(C4(C(F)(F)F)CCCCN4)cc3)c3c(=O)[nH]ccc32)CO1,0.35,active
CHEMBL5796884,CC(C)NS(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCN(C(=O)OC(C)(C)C)CC3)c3cc[nH]c(=O)c23)cc1,0.3,active
CHEMBL5912804,CC(C)(C)OC(=O)N1CCC(CC#N)(n2nc(Nc3ccc(S(=O)(=O)NCc4ccccc4)cc3)c3c(=O)[nH]ccc32)CC1,1.89,active
CHEMBL5990665,CC(C)(C)OC(=O)N1CCC(CC#N)(n2nc(Nc3ccc(S(=O)(=O)NCC4CC4)cc3)c3c(=O)[nH]ccc32)CC1,0.48,active
CHEMBL5909743,COCCNS(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCN(C(=O)OC(C)(C)C)CC3)c3cc[nH]c(=O)c23)cc1,0.34,active
CHEMBL6058118,CC(C)(C)OC(=O)N1CCC(CC#N)(n2nc(Nc3ccc(S(=O)(=O)NC4CCCCC4)cc3)c3c(=O)[nH]ccc32)CC1,1.92,active
CHEMBL5850223,CC(C)(C)OC(=O)N1CCC(CC#N)(n2nc(Nc3ccc(S(=O)(=O)N4CCCCC4)cc3)c3c(=O)[nH]ccc32)CC1,0.68,active
CHEMBL5966368,CC(C)(C)OC(=O)N1CCC(CC#N)(n2nc(Nc3ccc(S(=O)(=O)N4CCOCC4)cc3)c3c(=O)[nH]ccc32)CC1,0.37,active
CHEMBL5786163,CC(C)NS(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCNCC3)c3cc[nH]c(=O)c23)cc1F,0.6,active
CHEMBL5835827,CC(C)(C)OC(=O)N1CCC(CC#N)(n2nc(Nc3ccc(S(=O)(=O)NCC4CC4)c(F)c3)c3c(=O)[nH]ccc32)CC1,0.91,active
CHEMBL5860040,N#CCC1(n2nc(Nc3ccc(F)cc3)c3c(=O)[nH]ccc32)CCNCC1,1496.0,intermediate
CHEMBL5821757,N#CCC1(n2nc(Nc3ccc(F)cc3)c3c(=O)[nH]ccc32)CCN(C(=O)C2CC2)CC1,1.9,active
CHEMBL5774923,CN(C)S(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCN(Cc4ccccc4)CC3)c3cc[nH]c(=O)c23)cc1,0.38,active
CHEMBL5759514,Cc1ccc(CN2CCC(CC#N)(n3nc(Nc4ccc(S(=O)(=O)N(C)C)cc4)c4c(=O)[nH]ccc43)CC2)cc1,1.16,active
CHEMBL5888005,CN(C)S(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCN(Cc4ccc(C(F)(F)F)cc4)CC3)c3cc[nH]c(=O)c23)cc1,8.62,active
CHEMBL5740040,CC(C)c1ccc(CN2CCC(CC#N)(n3nc(Nc4ccc(S(=O)(=O)N(C)C)cc4)c4c(=O)[nH]ccc43)CC2)cc1,33.1,active
CHEMBL5801095,CN(C)S(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCN(Cc4ccc(C#N)cc4)CC3)c3cc[nH]c(=O)c23)cc1,0.54,active
CHEMBL5907452,CC(C)Oc1ccc(CN2CCC(CC#N)(n3nc(Nc4ccc(S(=O)(=O)N(C)C)cc4)c4c(=O)[nH]ccc43)CC2)cc1,12.4,active
CHEMBL5920451,CN(C)S(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCN(Cc4ccc(F)cc4)CC3)c3cc[nH]c(=O)c23)cc1,0.63,active
CHEMBL5805499,CN(C)S(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCN(Cc4cccc(F)c4)CC3)c3cc[nH]c(=O)c23)cc1,0.52,active
CHEMBL5778039,CN(C)S(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCN(Cc4ccccc4F)CC3)c3cc[nH]c(=O)c23)cc1,0.28,active
CHEMBL5892507,CN(C)S(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCN(Cc4c(F)cccc4F)CC3)c3cc[nH]c(=O)c23)cc1,0.29,active
CHEMBL6045743,CN(C)S(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCN(Cc4c(F)ccc(F)c4F)CC3)c3cc[nH]c(=O)c23)cc1,0.28,active
CHEMBL5782141,CN(C)S(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCN(Cc4ncco4)CC3)c3cc[nH]c(=O)c23)cc1,0.99,active
CHEMBL5836235,CN(C)S(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCN(Cc4ccc(-c5ccon5)cc4)CC3)c3cc[nH]c(=O)c23)cc1,0.75,active
CHEMBL5794763,CN(C)S(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCN(Cc4ccc(N5CCCC5=O)cc4)CC3)c3cc[nH]c(=O)c23)cc1,2.84,active
CHEMBL5822336,CN(C)S(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCN(CCCc4ccccc4)CC3)c3cc[nH]c(=O)c23)cc1,2.84,active
CHEMBL5936476,CN(C)S(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCN(Cc4cccc5[nH]ccc45)CC3)c3cc[nH]c(=O)c23)cc1,8.34,active
CHEMBL5882597,CC(c1c(F)cccc1F)N1CCC(CC#N)(n2nc(Nc3ccc(S(=O)(=O)N(C)C)cc3)c3c(=O)[nH]ccc32)CC1,3.26,active
CHEMBL5853560,CN(C)S(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCN(CCc4ccccc4)CC3)c3cc[nH]c(=O)c23)cc1,14.0,active
CHEMBL5741672,CN(C)S(=O)(=O)c1cccc(Nc2nn(C3(CC#N)CCN(Cc4cccnc4)CC3)c3cc[nH]c(=O)c23)c1,1.98,active
CHEMBL5970693,CCC(=O)N1CCC(CC#N)(n2nc(Nc3ccc(S(=O)(=O)N(C)C)cc3)c3c(=O)[nH]ccc32)CC1,0.48,active
CHEMBL6008610,CN(C)S(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCN(C(=O)CC(F)(F)F)CC3)c3cc[nH]c(=O)c23)cc1,0.31,active
CHEMBL5741955,COCC(=O)N1CCC(CC#N)(n2nc(Nc3ccc(S(=O)(=O)N(C)C)cc3)c3c(=O)[nH]ccc32)CC1,1.63,active
CHEMBL5881337,CN(C)CC(=O)N1CCC(CC#N)(n2nc(Nc3ccc(S(=O)(=O)N(C)C)cc3)c3c(=O)[nH]ccc32)CC1,5.17,active
CHEMBL5834669,CN(C)S(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCN(C(=O)C(C)(C)C)CC3)c3cc[nH]c(=O)c23)cc1,3.05,active
CHEMBL5868337,CN(C)S(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCN(C(=O)C4CC4)CC3)c3cc[nH]c(=O)c23)cc1,0.29,active
CHEMBL5851620,CN(C)S(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCN(C(=O)C4CC(F)(F)C4)CC3)c3cc[nH]c(=O)c23)cc1,0.51,active
CHEMBL6015415,CN(C)S(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCN(C(=O)C4CCCCC4)CC3)c3cc[nH]c(=O)c23)cc1,1.21,active
CHEMBL5960949,CN(C)S(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCN(C(=O)C45CC6C[C@H](C4)C[C@@H](C6)C5)CC3)c3cc[nH]c(=O)c23)cc1,38.8,active
CHEMBL5784652,CN(C)S(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCN(C(=O)CC4CC4)CC3)c3cc[nH]c(=O)c23)cc1,1.07,active
CHEMBL5894417,CN(C)S(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCN(C(=O)CCC4CC4)CC3)c3cc[nH]c(=O)c23)cc1,1.15,active
CHEMBL5812128,CN(C)S(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCN(C(=O)c4ccccc4)CC3)c3cc[nH]c(=O)c23)cc1,16.8,active
CHEMBL5886437,CN(C)S(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCN(C(=O)c4ccc(Cl)cc4)CC3)c3cc[nH]c(=O)c23)cc1,12.0,active
CHEMBL5972291,CN(C)S(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCN(C(=O)c4cccc(Cl)c4)CC3)c3cc[nH]c(=O)c23)cc1,1.96,active
CHEMBL6006494,CN(C)S(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCN(C(=O)c4ccccc4Cl)CC3)c3cc[nH]c(=O)c23)cc1,8.38,active
CHEMBL6004979,CN(C)S(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCN(C(=O)Cc4ccc(C(F)(F)F)cc4)CC3)c3cc[nH]c(=O)c23)cc1,6.75,active
CHEMBL5861425,CN(C)S(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCN(C(=O)CCc4ccccc4)CC3)c3cc[nH]c(=O)c23)cc1,0.7,active
CHEMBL6052355,CN(C)S(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCN(C(=O)C4Cc5ccccc5C4)CC3)c3cc[nH]c(=O)c23)cc1,0.39,active
CHEMBL5797564,CN(C)S(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCN(C(=O)CN4CCCC4=O)CC3)c3cc[nH]c(=O)c23)cc1,3.14,active
CHEMBL6057970,CN(C)S(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCN(C(=O)C4CCOCC4)CC3)c3cc[nH]c(=O)c23)cc1,2.48,active
CHEMBL5786766,CN(C)S(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCN(C(=O)CCC(F)(F)F)CC3)c3cc[nH]c(=O)c23)cc1,0.33,active
CHEMBL6006278,CN(C)S(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCN(C(=O)CCC#N)CC3)c3cc[nH]c(=O)c23)cc1,0.21,active
CHEMBL6059421,CN(C)S(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCN(C(=O)CC(C)(C)C)CC3)c3cc[nH]c(=O)c23)cc1,1.32,active
CHEMBL5786030,CSC(C)C(=O)N1CCC(CC#N)(n2nc(Nc3ccc(S(=O)(=O)N(C)C)cc3)c3c(=O)[nH]ccc32)CC1,0.36,active
CHEMBL6058324,CN(C)S(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCN(C(=O)CC#N)CC3)c3cc[nH]c(=O)c23)cc1,0.16,active
CHEMBL5792541,COC(=O)N1CCC(n2nc(Nc3ccc(S(=O)(=O)N(C)C)cc3)c3c(=O)[nH]ccc32)C(CC#N)C1,0.26,active
CHEMBL5942415,CN(C)S(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCN(C(=O)Oc4ccccc4)CC3)c3cc[nH]c(=O)c23)cc1,0.86,active
CHEMBL5940443,CN(C)S(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCN(C(=O)Oc4ccc(F)cc4)CC3)c3cc[nH]c(=O)c23)cc1,0.97,active
CHEMBL5952188,CN(C)S(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCN(C(=O)OCC(C)(C)C)CC3)c3cc[nH]c(=O)c23)cc1,3.08,active
CHEMBL6062399,CCOC(=O)N1CCC(CC#N)(n2nc(Nc3ccc(S(=O)(=O)N(C)C)cc3)c3c(=O)[nH]ccc32)CC1,0.29,active
CHEMBL5751177,CC(C)OC(=O)N1CCC(CC#N)(n2nc(Nc3ccc(S(=O)(=O)N(C)C)cc3)c3c(=O)[nH]ccc32)CC1,0.27,active
CHEMBL6017813,COCCOC(=O)N1CCC(n2nc(Nc3ccc(S(=O)(=O)N(C)C)cc3)c3c(=O)[nH]ccc32)C(CC#N)C1,1.01,active
CHEMBL5952952,C[C@@H]1CCCC1OC(=O)N1CCC(CC#N)(n2nc(Nc3ccc(S(=O)(=O)N(C)C)cc3)c3c(=O)[nH]ccc32)CC1,1.69,active
CHEMBL5941443,CSCCOC(=O)N1CCC(CC#N)(n2nc(Nc3ccc(S(=O)(=O)N(C)C)cc3)c3c(=O)[nH]ccc32)CC1,1.09,active
CHEMBL5908971,CN(C)S(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCN(C(=O)OC4CCSCC4)CC3)c3cc[nH]c(=O)c23)cc1,1.45,active
CHEMBL5865676,COCC(C)OC(=O)N1CCC(CC#N)(n2nc(Nc3ccc(S(=O)(=O)N(C)C)cc3)c3c(=O)[nH]ccc32)CC1,0.61,active
CHEMBL6035685,CN(C)S(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCN(C(=O)O[C@@H]4CCOC4)CC3)c3cc[nH]c(=O)c23)cc1,0.47,active
CHEMBL5992385,CN(C)S(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCN(C(=O)OC4CCOCC4)CC3)c3cc[nH]c(=O)c23)cc1,1.35,active
CHEMBL5917115,CC(OC(=O)N1CCC(CC#N)(n2nc(Nc3ccc(S(=O)(=O)N(C)C)cc3)c3c(=O)[nH]ccc32)CC1)C(F)(F)F,0.29,active
CHEMBL5956358,CC(OC(=O)N1CCC(CC#N)(n2nc(Nc3ccc(S(=O)(=O)N(C)C)cc3)c3c(=O)[nH]ccc32)CC1)c1ccccn1,1.37,active
CHEMBL5831314,CC(C#N)OC(=O)N1CCC(CC#N)(n2nc(Nc3ccc(S(=O)(=O)N(C)C)cc3)c3c(=O)[nH]ccc32)CC1,0.1,active
CHEMBL5918727,CN(C)S(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCN(C(=O)OC4CCOC4)CC3)c3cc[nH]c(=O)c23)cc1,0.91,active
CHEMBL5853038,CN(C)S(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCN(C(=O)OCC(F)(F)F)CC3)c3cc[nH]c(=O)c23)cc1,0.24,active
CHEMBL5999453,CC(C)OC(=O)N1CCC(CC#N)(n2nc(Nc3ccnc(F)c3)c3c(=O)[nH]ccc32)CC1,3.82,active
CHEMBL5908010,COC(=O)N1CCC(CC#N)(n2nc(Nc3ccnc(F)c3)c3c(=O)[nH]ccc32)CC1,5.54,active
CHEMBL6034291,CN(C)S(=O)(=O)c1ccc(Nc2nn(C3CCN(S(=O)(=O)CC(F)(F)F)CC3CC#N)c3cc[nH]c(=O)c23)cc1,0.18,active
CHEMBL5806580,CN(C)S(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCN(S(=O)(=O)C4CC4)CC3)c3cc[nH]c(=O)c23)cc1,0.12,active
CHEMBL5971630,CS(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCN(c4cc(C(F)(F)F)ccn4)CC3)c3cc[nH]c(=O)c23)cc1,0.37,active
CHEMBL6008016,CS(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCN(c4ccc(C#N)cn4)CC3)c3cc[nH]c(=O)c23)cc1,0.04,active
CHEMBL5980684,N#CCC1(n2nc(Nc3ccc(S(=O)(=O)C(F)F)cc3)c3c(=O)[nH]ccc32)CCN(c2ccc(C#N)cn2)CC1,0.26,active
CHEMBL5846833,CS(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCN(c4ccc(C(F)(F)F)cn4)CC3)c3cc[nH]c(=O)c23)cc1,0.55,active
CHEMBL5894784,Cc1cc(Nc2nn(C3(CC#N)CCN(c4ccc(C#N)cn4)CC3)c3cc[nH]c(=O)c23)ccc1C(=O)N1CCSCC1,0.17,active
CHEMBL5754630,Cc1cc(Nc2nn([C@]3(CC#N)CCN(c4ccc(C#N)cn4)CC3F)c3cc[nH]c(=O)c23)ccc1C(=O)N1CCSCC1,0.09,active
CHEMBL6035915,CS(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCN(c4ccc(I)cn4)CC3)c3cc[nH]c(=O)c23)cc1,1.02,active
CHEMBL5967828,CS(=O)(=O)c1ccc(Nc2nn(C3(CC#N)CCN(c4ccc(Br)cn4)CC3)c3cc[nH]c(=O)c23)cc1,0.41,active
CHEMBL5972895,Cc1cc(Nc2nn(C3(CC#N)CCN(c4cc(C(F)(F)F)ccn4)CC3)c3cc[nH]c(=O)c23)ccc1C(=O)N1CCSCC1,3.06,active
CHEMBL5864248,N#CCC1(n2nc(Nc3ccc([C@@H](O)C(F)(F)F)cc3)c3c(=O)[nH]ccc32)CCN(c2cc(C(F)(F)F)ccn2)CC1,4.81,active
